D;Delta;env;chi;eng
2;2.893508954109959e-16;BP;1;-105.44587439546959
4;2.893508954109959e-16;BP;1;-105.44587439546959
8;2.893508954109959e-16;BP;1;-105.44587439546959
16;2.893508954109959e-16;BP;1;-105.44587439546959
32;2.893508954109959e-16;BP;1;-105.44587439546959
2;2.893508954109959e-16;CTM;2;-105.44587439546963
2;2.893508954109959e-16;CTM;4;-105.44587439546963
2;2.893508954109959e-16;CTM;8;-105.44587439546963
4;2.893508954109959e-16;CTM;2;-105.44587439546963
4;2.893508954109959e-16;CTM;4;-105.44587439546963
4;2.893508954109959e-16;CTM;8;-105.44587439546963
8;2.893508954109959e-16;CTM;2;-105.44587439546963
8;2.893508954109959e-16;CTM;4;-105.44587439546963
8;2.893508954109959e-16;CTM;8;-105.44587439546963
32;2.893508954109959e-16;CTM;2;-105.44587439546963
32;2.893508954109959e-16;CTM;4;-105.44587439546963
32;2.893508954109959e-16;CTM;8;-105.44587439546963
16;2.893508954109959e-16;CTM;2;-105.44587439546963
16;2.893508954109959e-16;CTM;4;-105.44587439546963
16;2.893508954109959e-16;CTM;8;-105.44587439546963
