D;Delta;env;chi;eng
2;0.18185240167076572;BP;1;-148.65904055787007
4;0.07457432921094959;BP;1;-145.85975941327845
8;0.010762430350733116;BP;1;-144.19220702115902
16;4.946478661973137e-15;BP;1;-144.11525718411497
32;4.946478661973137e-15;BP;1;-144.11525718411497
2;0.18185240167076572;CTM;2;-148.6584308838302
2;0.18185240167076572;CTM;4;-148.65855378111448
2;0.18185240167076572;CTM;8;-148.65855378111448
4;0.07457432921094959;CTM;2;-145.859834282253
4;0.07457432921094959;CTM;4;-145.86014427138014
4;0.07457432921094959;CTM;8;-145.86020725829582
8;0.010762430350733116;CTM;2;-144.19230863339908
8;0.010762430350733116;CTM;4;-144.19256325810716
8;0.010762430350733116;CTM;8;-144.19251490237082
16;4.946478661973137e-15;CTM;2;-144.11555018301425
16;4.946478661973137e-15;CTM;4;-144.11490574632984
16;4.946478661973137e-15;CTM;8;-144.11490574632984
32;4.946478661973137e-15;CTM;2;-144.11555018301425
32;4.946478661973137e-15;CTM;4;-144.11490574632984
32;4.946478661973137e-15;CTM;8;-144.11490574632984
64;4.946478661973137e-15;BP;1;-144.11525718411497
