D;Delta;env;chi;eng
2;0.42262339305267776;BP;1;-164.39314104752472
4;0.20276130963824246;BP;1;-160.30544856309228
2;0.42262339305267776;MPS;4;-164.46628819101298
2;0.42262339305267776;MPS;2;-164.46440982292754
2;0.42262339305267776;MPS;8;-164.46628455491268
4;0.20276130963824246;MPS;2;-160.35269702037365
2;0.42262339305267776;CTM;2;-164.3927031292663
4;0.20276130963824246;MPS;4;-160.347803542298
4;0.20276130963824246;MPS;8;-160.3529876464189
2;0.42262339305267776;CTM;8;-164.39257040142843
2;0.42262339305267776;CTM;4;-164.39257040142843
4;0.20276130963824246;CTM;2;-160.30310955259046
4;0.20276130963824246;CTM;4;-160.30101660641478
4;0.20276130963824246;CTM;8;-160.30037393067184
8;0.09350408729991977;BP;1;-157.72725809042512
8;0.09350408729991977;MPS;2;-157.76821953389333
8;0.09350408729991977;MPS;4;-157.76519323053148
8;0.09350408729991977;CTM;2;-157.72816074592654
8;0.09350408729991977;CTM;4;-157.72925187790992
8;0.09350408729991977;MPS;8;-157.76681592068414
16;0.03311845778702571;BP;1;-156.53329389722344
8;0.09350408729991977;CTM;8;-157.72897398428285
16;0.03311845778702571;MPS;2;-156.57277366235513
16;0.03311845778702571;CTM;2;-156.53360510764773
16;0.03311845778702571;MPS;4;-156.57199940962042
16;0.03311845778702571;CTM;4;-156.53271917509085
32;0.006931713328233493;BP;1;-156.24215905477027
16;0.03311845778702571;MPS;8;-156.56744397967768
32;0.006931713328233493;MPS;2;-156.27883835654742
16;0.03311845778702571;CTM;8;-156.53314022125997
32;0.006931713328233493;CTM;2;-156.2427360180049
32;0.006931713328233493;MPS;4;-156.27790438182657
32;0.006931713328233493;CTM;4;-156.24190713027994
32;0.006931713328233493;MPS;8;-156.27312554359818
32;0.006931713328233493;CTM;8;-156.2420441069626
64;0.000766643147724762;BP;1;-156.21898717677732
64;0.000766643147724762;BP;1;-156.21898717677732
