D;Delta;env;chi;eng
2;0.608419146650049;BP;1;-173.48089495688365
4;0.3539472994934665;BP;1;-168.80633310619928
8;0.212749226198905;BP;1;-165.5055149436746
16;0.11975168850172026;BP;1;-163.43881906786103
32;0.05644044813149545;BP;1;-162.29679983589855
64;0.02167624328117131;BP;1;-161.88235240743433
4;0.3539472994934665;CTM;2;-168.80878501986706
4;0.3539472994934665;CTM;4;-168.80934476294786
4;0.3539472994934665;CTM;4;-168.80934476294786
4;0.3539472994934665;CTM;8;-168.80950118065218
4;0.3539472994934665;CTM;8;-168.80950118065218
8;0.212749226198905;CTM;2;-165.50488597351264
8;0.212749226198905;CTM;4;-165.5071020502361
8;0.212749226198905;CTM;8;-165.5069903434969
8;0.212749226198905;CTM;8;-165.5069903434969
16;0.11975168850172026;CTM;2;-163.44026225147587
16;0.11975168850172026;CTM;2;-163.44026225147587
16;0.11975168850172026;CTM;4;-163.4412312282912
16;0.11975168850172026;CTM;4;-163.4412312282912
16;0.11975168850172026;CTM;8;-163.4417196707212
16;0.11975168850172026;CTM;8;-163.4417196707212
32;0.05644044813149545;CTM;2;-162.29757594179696
32;0.05644044813149545;CTM;2;-162.29757594179696
32;0.05644044813149545;CTM;4;-162.29835192213625
32;0.05644044813149545;CTM;4;-162.29835192213625
32;0.05644044813149545;CTM;8;-162.29992175482298
32;0.05644044813149545;CTM;8;-162.29992175482298
32;0.05644044813149554;BP;1;-162.29679983589855
64;0.02167624328117131;BP;1;-161.88235240743433
