D;Delta;env;chi;eng
2;0.16406517866032355;BP;1;-213.34375439833553
4;0.07982093603618257;BP;1;-211.21632482106378
8;0.02636312147084949;BP;1;-209.983320895968
16;0.00324626955566195;BP;1;-209.6808549752137
32;0.00015637545670382858;BP;1;-209.67285279251863
2;0.16406517866032355;CTM;2;-213.34382849630987
2;0.16406517866032355;CTM;4;-213.3438137320222
2;0.16406517866032355;CTM;8;-213.3438137320222
4;0.07982093603618257;CTM;2;-211.21627909048
4;0.07982093603618257;CTM;4;-211.21651608556198
4;0.07982093603618257;CTM;8;-211.2165126489415
8;0.02636312147084949;CTM;2;-209.98341152588358
8;0.02636312147084949;CTM;4;-209.98362696544874
8;0.02636312147084949;CTM;8;-209.983619491932
16;0.00324626955566195;CTM;2;-209.68088910602808
16;0.00324626955566195;CTM;4;-209.6806591260854
16;0.00324626955566195;CTM;8;-209.68056233813593
32;0.00015637545670382858;CTM;2;-209.67284882202162
32;0.00015637545670382858;CTM;4;-209.6726991603285
32;0.00015637545670382858;CTM;8;-209.6726839095421
32;0.00015637545670391817;BP;1;-209.67285279252042
64;1.1971745680039317e-14;BP;1;-209.6728148706743
