D;Delta;env;chi;eng
4;0.11228602073451095;BP;1;-174.9653579270704
2;0.25218866734094936;BP;1;-176.75488852387704
8;0.057144794639727575;BP;1;-174.34422822871764
16;0.022769664295271545;BP;1;-173.9927941657917
32;0.005924028744823134;BP;1;-173.898871165294
64;0.0009910999702678485;BP;1;-173.88906032563276
8;0.057144794639727575;CTM;2;-174.34410930061665
8;0.057144794639727575;CTM;4;-174.34398806749496
8;0.057144794639727575;CTM;8;-174.34390153070288
8;0.057144794639727575;CTM;8;-174.34390153070288
16;0.022769664295271545;CTM;2;-173.9921991342913
16;0.022769664295271545;CTM;2;-173.9921991342913
16;0.022769664295271545;CTM;4;-173.9924275206241
16;0.022769664295271545;CTM;4;-173.9924275206241
16;0.022769664295271545;CTM;8;-173.99239610388557
16;0.022769664295271545;CTM;8;-173.99239610388557
4;0.11228602073451095;CTM;2;-174.96586921277395
4;0.11228602073451095;CTM;4;-174.96615805746472
4;0.11228602073451095;CTM;4;-174.96615805746472
4;0.11228602073451095;CTM;8;-174.96609484699593
4;0.11228602073451095;CTM;8;-174.96609484699593
32;0.005924028744823134;CTM;2;-173.89826392833743
32;0.005924028744823134;CTM;2;-173.89826392833743
32;0.005924028744823134;CTM;4;-173.89846338042608
32;0.005924028744823134;CTM;4;-173.89846338042608
32;0.005924028744823134;CTM;8;-173.89857892345674
32;0.005924028744823134;CTM;8;-173.89857892345674
32;0.005924028744823077;BP;1;-173.89887116529417
