D;Delta;env;chi;eng
2;0.3287527743080991;BP;1;-187.9563614565213
4;0.1392561595333065;BP;1;-187.54447288433673
8;0.09856807971430322;BP;1;-187.29967987866831
16;0.07380403269189971;BP;1;-187.13195447983568
32;0.05182208499280085;BP;1;-186.98204693558247
2;0.3287527743080991;CTM;2;-187.95637709471282
2;0.3287527743080991;MPS;2;-187.95704037327224
2;0.3287527743080991;CTM;4;-187.9563770953351
2;0.3287527743080991;MPS;4;-187.95727985859912
2;0.3287527743080991;CTM;8;-187.9563770953351
2;0.3287527743080991;MPS;8;-187.95727978061475
4;0.1392561595333065;CTM;2;-187.54441450555993
4;0.1392561595333065;MPS;2;-187.54713131322072
4;0.1392561595333065;CTM;4;-187.54445704810374
4;0.1392561595333065;MPS;4;-187.54760395863727
4;0.1392561595333065;CTM;8;-187.54445071316314
4;0.1392561595333065;MPS;8;-187.54824857105856
8;0.09856807971430322;CTM;2;-187.29965836708095
8;0.09856807971430322;MPS;2;-187.30061159655574
8;0.09856807971430322;CTM;4;-187.2994568457871
8;0.09856807971430322;MPS;4;-187.30503575827828
8;0.09856807971430322;MPS;8;-187.30333568712862
8;0.09856807971430322;CTM;8;-187.29920010171378
16;0.07380403269189971;CTM;2;-187.13227803060548
16;0.07380403269189971;MPS;2;-187.12088313770755
16;0.07380403269189971;CTM;4;-187.13240328921563
16;0.07380403269189971;MPS;4;-187.12339268058713
16;0.07380403269189971;MPS;8;-187.13831511543503
16;0.07380403269189971;CTM;8;-187.1319758662502
32;0.05182208499280085;MPS;2;-186.97408043202478
32;0.05182208499280085;CTM;2;-186.98128984210325
32;0.05182208499280085;MPS;4;-186.96929683386023
32;0.05182208499280085;CTM;4;-186.98134033525838
32;0.05182208499280085;MPS;8;-186.9836454473368
64;0.03204502727748895;BP;1;-186.86095769111034
32;0.05182208499280085;CTM;8;-186.98256293111865
64;0.03204502727748895;BP;1;-186.86095769111034
