D;Delta;env;chi;eng
32;8.807594725459396e-16;BP;1;-113.54229886804517
4;8.807594725459396e-16;BP;1;-113.54229886804517
2;0.09418886184979822;BP;1;-117.14465053121539
16;8.807594725459396e-16;BP;1;-113.54229886804517
8;8.807594725459396e-16;BP;1;-113.54229886804517
32;8.807594725459396e-16;CTM;2;-113.53748048174735
32;8.807594725459396e-16;CTM;4;-113.53748048174735
32;8.807594725459396e-16;MPS;2;-113.54229613109597
32;8.807594725459396e-16;CTM;8;-113.53748048174735
32;8.807594725459396e-16;MPS;4;-113.54229886804515
4;8.807594725459396e-16;CTM;2;-113.53748048174735
4;8.807594725459396e-16;CTM;4;-113.53748048174735
4;8.807594725459396e-16;CTM;8;-113.53748048174735
4;8.807594725459396e-16;MPS;2;-113.54229613109597
2;0.09418886184979822;MPS;2;-117.1446684967927
4;8.807594725459396e-16;MPS;4;-113.54229886804515
2;0.09418886184979822;MPS;4;-117.14478133978893
32;8.807594725459396e-16;MPS;8;-113.54229886804511
4;8.807594725459396e-16;MPS;8;-113.54229886804511
2;0.09418886184979822;MPS;8;-117.14478134018445
2;0.09418886184979822;CTM;2;-117.14487916442637
2;0.09418886184979822;CTM;8;-117.14465990728401
2;0.09418886184979822;CTM;4;-117.14465990728401
16;8.807594725459396e-16;CTM;4;-113.53748048174735
16;8.807594725459396e-16;CTM;2;-113.53748048174735
16;8.807594725459396e-16;MPS;2;-113.54229613109597
16;8.807594725459396e-16;CTM;8;-113.53748048174735
16;8.807594725459396e-16;MPS;4;-113.54229886804515
16;8.807594725459396e-16;MPS;8;-113.54229886804511
8;8.807594725459396e-16;CTM;4;-113.53748048174735
8;8.807594725459396e-16;CTM;2;-113.53748048174735
8;8.807594725459396e-16;MPS;4;-113.54229886804515
8;8.807594725459396e-16;CTM;8;-113.53748048174735
8;8.807594725459396e-16;MPS;2;-113.54229613109597
8;8.807594725459396e-16;MPS;8;-113.54229886804511
64;9.497043400190007e-16;BP;1;-113.54229886804517
64;9.497043400190007e-16;BP;1;-113.54229886804517
