D;Delta;env;chi;eng
2;0.32758272320962395;BP;1;-188.46054187166033
4;0.13465778238662784;BP;1;-188.06957545710026
8;0.09598254454783992;BP;1;-187.85158093509455
16;0.07254942129114035;BP;1;-187.70325320091217
32;0.05159002040949812;BP;1;-187.56819656206025
2;0.32758272320962395;CTM;2;-188.46055636755904
2;0.32758272320962395;MPS;2;-188.4616569758833
2;0.32758272320962395;CTM;4;-188.46055631301397
2;0.32758272320962395;MPS;4;-188.4618397602749
2;0.32758272320962395;CTM;8;-188.46055631301397
2;0.32758272320962395;MPS;8;-188.46183976922038
4;0.13465778238662784;CTM;2;-188.06960239725657
4;0.13465778238662784;MPS;2;-188.06915212402114
4;0.13465778238662784;CTM;4;-188.06955463642728
4;0.13465778238662784;MPS;4;-188.0720826197088
4;0.13465778238662784;CTM;8;-188.06954341845082
4;0.13465778238662784;MPS;8;-188.07301219032237
8;0.09598254454783992;CTM;2;-187.85154867566592
8;0.09598254454783992;MPS;2;-187.8541603638114
8;0.09598254454783992;CTM;4;-187.85051426231777
8;0.09598254454783992;MPS;4;-187.85739816721448
8;0.09598254454783992;CTM;8;-187.85031287127188
8;0.09598254454783992;MPS;8;-187.856742325263
16;0.07254942129114035;CTM;2;-187.7038042952025
16;0.07254942129114035;MPS;2;-187.68268533112962
16;0.07254942129114035;CTM;4;-187.70335786823452
16;0.07254942129114035;MPS;4;-187.69115038577706
16;0.07254942129114035;MPS;8;-187.70051577709557
16;0.07254942129114035;CTM;8;-187.70245417267796
32;0.05159002040949812;CTM;2;-187.56802463794565
32;0.05159002040949812;MPS;2;-187.56006173402264
32;0.05159002040949812;MPS;4;-187.5563327410416
32;0.05159002040949812;CTM;4;-187.56805575877365
32;0.05159002040949812;MPS;8;-187.5650767165098
64;0.03255370169127111;BP;1;-187.45628178459967
