D;Delta;env;chi;eng
2;0.44431471842236864;BP;1;-175.97963129524402
2;0.44431471842236864;CTM;2;-175.97910055656754
2;0.44431471842236864;MPS;2;-175.98373878962627
2;0.44431471842236864;CTM;4;-175.97917692062322
2;0.44431471842236864;MPS;4;-175.98437771651393
2;0.44431471842236864;CTM;8;-175.97917692062322
2;0.44431471842236864;MPS;8;-175.98437863270556
4;0.2820655717918457;BP;1;-173.48919156388084
4;0.2820655717918457;CTM;2;-173.48895341223675
4;0.2820655717918457;MPS;2;-173.5059343648989
4;0.2820655717918457;CTM;4;-173.48887037187626
4;0.2820655717918457;MPS;4;-173.50772629164086
4;0.2820655717918457;CTM;8;-173.48876472485134
4;0.2820655717918457;MPS;8;-173.50520098161383
8;0.18112892106237857;BP;1;-171.3356768980375
8;0.18112892106237857;CTM;2;-171.33504088340368
8;0.18112892106237857;MPS;2;-171.34535421893438
8;0.18112892106237857;CTM;4;-171.33616510969773
8;0.18112892106237857;MPS;4;-171.35218209250027
8;0.18112892106237857;MPS;8;-171.3486939055058
8;0.18112892106237857;CTM;8;-171.3362708703691
16;0.10589206750138372;BP;1;-169.64910419128478
16;0.10589206750138372;MPS;2;-169.64961066181522
16;0.10589206750138372;CTM;2;-169.6470663272362
16;0.10589206750138372;MPS;4;-169.67139647507287
16;0.10589206750138372;CTM;4;-169.64794011307183
16;0.10589206750138372;MPS;8;-169.65723416372236
16;0.10589206750138372;CTM;8;-169.6501015562371
32;0.049958921356481834;BP;1;-168.6043407649137
32;0.049958921356481834;MPS;2;-168.5969216485783
32;0.049958921356481834;CTM;2;-168.60251630062632
32;0.049958921356481834;MPS;4;-168.62750496533522
32;0.049958921356481834;CTM;4;-168.6031288864561
32;0.049958921356481834;MPS;8;-168.61603714630897
32;0.049958921356481834;CTM;8;-168.60575051676403
64;0.017918537838121622;BP;1;-168.2000176058559
