D;Delta;env;chi;eng
2;0.1392261278026632;BP;1;-137.3234272058997
4;0.038916201047150954;BP;1;-134.3322939634954
8;1.7594281059489884e-15;BP;1;-133.48656369319582
16;1.7594281059489884e-15;BP;1;-133.48656369319582
32;1.7594281059489884e-15;BP;1;-133.48656369319582
2;0.1392261278026632;CTM;2;-137.32360043512065
2;0.1392261278026632;CTM;4;-137.32373699249632
2;0.1392261278026632;CTM;8;-137.32373699249632
4;0.038916201047150954;CTM;2;-134.33237837624125
4;0.038916201047150954;CTM;4;-134.3324347720751
4;0.038916201047150954;CTM;8;-134.33251309727783
8;1.7594281059489884e-15;CTM;2;-133.47400295831366
8;1.7594281059489884e-15;CTM;4;-133.47400294849027
8;1.7594281059489884e-15;CTM;8;-133.47400294849027
32;1.7594281059489884e-15;CTM;2;-133.47400295831366
32;1.7594281059489884e-15;CTM;4;-133.47400294849027
32;1.7594281059489884e-15;CTM;8;-133.47400294849027
16;1.7594281059489884e-15;CTM;2;-133.47400295831366
16;1.7594281059489884e-15;CTM;4;-133.47400294849027
16;1.7594281059489884e-15;CTM;8;-133.47400294849027
64;1.7594281059489884e-15;BP;1;-133.48656369319582
