D;Delta;env;chi;eng
2;2.8656011792472054e-16;BP;1;-85.40307411053547
4;2.8656011792472054e-16;BP;1;-85.40307411053547
8;2.8656011792472054e-16;BP;1;-85.40307411053547
16;2.8656011792472054e-16;BP;1;-85.40307411053547
32;2.8656011792472054e-16;BP;1;-85.40307411053547
2;2.8656011792472054e-16;CTM;2;-85.40307411053547
2;2.8656011792472054e-16;CTM;4;-85.40307411053547
2;2.8656011792472054e-16;CTM;8;-85.40307411053547
4;2.8656011792472054e-16;CTM;2;-85.40307411053547
4;2.8656011792472054e-16;CTM;4;-85.40307411053547
4;2.8656011792472054e-16;CTM;8;-85.40307411053547
8;2.8656011792472054e-16;CTM;2;-85.40307411053547
8;2.8656011792472054e-16;CTM;4;-85.40307411053547
8;2.8656011792472054e-16;CTM;8;-85.40307411053547
16;2.8656011792472054e-16;CTM;2;-85.40307411053547
16;2.8656011792472054e-16;CTM;4;-85.40307411053547
16;2.8656011792472054e-16;CTM;8;-85.40307411053547
32;2.8656011792472054e-16;CTM;2;-85.40307411053547
32;2.8656011792472054e-16;CTM;4;-85.40307411053547
32;2.8656011792472054e-16;CTM;8;-85.40307411053547
64;2.8656011792472054e-16;BP;1;-85.40307411053547
