D;Delta;env;chi;eng
2;0.25977019770262827;BP;1;-174.60888119741787
4;0.07280853677414229;BP;1;-172.6278927387343
8;0.02625809306025871;BP;1;-172.2512840656648
16;0.008089995153635983;BP;1;-172.16838174813978
32;0.001986577536601631;BP;1;-172.15712417012148
