D;Delta;env;chi;eng
2;0.16331139881956208;BP;1;-165.7196570529181
4;0.07945039902010616;BP;1;-164.3093294043135
8;0.026381341422165163;BP;1;-163.4112022348961
16;0.003412519983058347;BP;1;-163.17569050734645
32;0.00016563738915101916;BP;1;-163.168199596236
2;0.16331139881956208;CTM;2;-165.71806688345958
2;0.16331139881956208;CTM;4;-165.7180870570071
2;0.16331139881956208;CTM;8;-165.7180870570071
4;0.07945039902010616;CTM;2;-164.30678232061007
4;0.07945039902010616;CTM;4;-164.3066886433358
4;0.07945039902010616;CTM;8;-164.3067311362056
8;0.026381341422165163;CTM;2;-163.40979430955176
8;0.026381341422165163;CTM;4;-163.41005308676674
8;0.026381341422165163;CTM;8;-163.41005918871917
16;0.003412519983058347;CTM;2;-163.1750787921871
16;0.003412519983058347;CTM;4;-163.1753191199631
16;0.003412519983058347;CTM;8;-163.1747583180139
32;0.00016563738915101916;CTM;2;-163.16753827517044
32;0.00016563738915101916;CTM;4;-163.16748957713477
32;0.00016563738915101916;CTM;8;-163.16730699811248
