D;Delta;env;chi;eng
2;0.10648696520488349;BP;1;-119.13001926089869
4;8.666432004685024e-16;BP;1;-114.54039628835478
8;8.666432004685024e-16;BP;1;-114.54039628835478
16;8.666432004685024e-16;BP;1;-114.54039628835478
32;8.666432004685024e-16;BP;1;-114.54039628835478
2;0.10648696520488349;CTM;2;-119.1301455087643
2;0.10648696520488349;CTM;4;-119.12999001438396
2;0.10648696520488349;CTM;8;-119.12999001438396
4;8.666432004685024e-16;CTM;2;-114.53983797508444
4;8.666432004685024e-16;CTM;4;-114.53983797508444
4;8.666432004685024e-16;CTM;8;-114.53983797508444
8;8.666432004685024e-16;CTM;2;-114.53983797508444
8;8.666432004685024e-16;CTM;4;-114.53983797508444
8;8.666432004685024e-16;CTM;8;-114.53983797508444
16;8.666432004685024e-16;CTM;2;-114.53983797508444
16;8.666432004685024e-16;CTM;4;-114.53983797508444
16;8.666432004685024e-16;CTM;8;-114.53983797508444
32;8.666432004685024e-16;CTM;2;-114.53983797508444
32;8.666432004685024e-16;CTM;4;-114.53983797508444
32;8.666432004685024e-16;CTM;8;-114.53983797508444
