D;Delta;env;chi;eng
2;0.1906727874888928;BP;1;-166.32398787711733
4;0.09853712219855136;BP;1;-164.29350605685963
8;0.03401763534450171;BP;1;-162.90486846745094
16;0.005030470724881211;BP;1;-162.52551818974055
32;0.00029177381784599714;BP;1;-162.5095851351429
2;0.1906727874888928;CTM;2;-166.32260590014258
2;0.1906727874888928;CTM;4;-166.3225796708048
2;0.1906727874888928;CTM;8;-166.3225796708048
4;0.09853712219855136;CTM;2;-164.29179333115562
4;0.09853712219855136;CTM;4;-164.29183513339396
4;0.09853712219855136;CTM;8;-164.29186591333058
8;0.03401763534450171;CTM;2;-162.90234808878432
8;0.03401763534450171;CTM;4;-162.90301217486044
8;0.03401763534450171;CTM;8;-162.90289424792218
32;0.00029177381784599714;CTM;2;-162.50821945931057
16;0.005030470724881211;CTM;2;-162.5241617709184
16;0.005030470724881211;CTM;4;-162.52386932369927
16;0.005030470724881211;CTM;8;-162.5234310235508
32;0.00029177381784599714;CTM;4;-162.50799752507388
32;0.00029177381784599714;CTM;8;-162.50773516531797
64;1.1141178307318423e-14;BP;1;-162.50947679315587
32;0.00029177381784603406;BP;1;-162.50958513514362
