D;Delta;env;chi;eng
2;0.09952064237675569;BP;1;-119.28932477584559
4;8.2738908344771e-16;BP;1;-115.67469999786054
16;8.2738908344771e-16;BP;1;-115.67469999786054
8;8.2738908344771e-16;BP;1;-115.67469999786054
32;8.2738908344771e-16;BP;1;-115.67469999786054
2;0.09952064237675569;CTM;2;-119.28933785024783
2;0.09952064237675569;CTM;4;-119.28930589301702
2;0.09952064237675569;CTM;8;-119.28930589301702
8;8.2738908344771e-16;CTM;2;-115.6190552089407
8;8.2738908344771e-16;CTM;8;-115.6190552089407
8;8.2738908344771e-16;CTM;4;-115.6190552089407
16;8.2738908344771e-16;CTM;2;-115.6190552089407
16;8.2738908344771e-16;CTM;4;-115.6190552089407
16;8.2738908344771e-16;CTM;8;-115.6190552089407
32;8.2738908344771e-16;CTM;2;-115.6190552089407
32;8.2738908344771e-16;CTM;4;-115.6190552089407
32;8.2738908344771e-16;CTM;8;-115.6190552089407
4;8.2738908344771e-16;CTM;2;-115.6190552089407
4;8.2738908344771e-16;CTM;4;-115.6190552089407
4;8.2738908344771e-16;CTM;8;-115.6190552089407
