D;Delta;env;chi;eng
4;0.07337954812196537;BP;1;-191.02491904768794
8;0.00980864039289508;BP;1;-188.74481875704996
2;0.1707180035285651;BP;1;-195.14664686575247
16;5.110837917720707e-15;BP;1;-188.65783359375777
32;5.110837917720707e-15;BP;1;-188.65783359375777
2;0.1707180035285651;CTM;2;-195.14653409486243
2;0.1707180035285651;CTM;4;-195.14656218844016
2;0.1707180035285651;CTM;8;-195.14656218844016
8;0.00980864039289508;CTM;2;-188.74493554961492
8;0.00980864039289508;CTM;4;-188.74488705952217
8;0.00980864039289508;CTM;8;-188.74491693727225
16;5.110837917720707e-15;CTM;2;-188.6583359579861
16;5.110837917720707e-15;CTM;4;-188.65796591235923
16;5.110837917720707e-15;CTM;8;-188.65796591235923
32;5.110837917720707e-15;CTM;2;-188.6583359579861
32;5.110837917720707e-15;CTM;4;-188.65796591235923
32;5.110837917720707e-15;CTM;8;-188.65796591235923
4;0.07337954812196537;CTM;2;-191.02480975236222
4;0.07337954812196537;CTM;4;-191.02474273257056
4;0.07337954812196537;CTM;8;-191.02478784238036
64;5.110837917720707e-15;BP;1;-188.65783359375777
32;5.1093425594479905e-15;BP;1;-188.65783359375789
64;5.110837917720707e-15;BP;1;-188.65783359375777
