D;Delta;env;chi;eng
8;8.86117705586402e-16;BP;1;-146.05154249159645
32;8.86117705586402e-16;BP;1;-146.05154249159645
4;8.86117705586402e-16;BP;1;-146.05154249159645
2;0.10115650410120665;BP;1;-150.74848806653836
16;8.86117705586402e-16;BP;1;-146.05154249159645
4;8.86117705586402e-16;CTM;4;-145.91993486205797
8;8.86117705586402e-16;CTM;4;-145.91993486205797
4;8.86117705586402e-16;CTM;2;-145.91993486205797
4;8.86117705586402e-16;CTM;8;-145.91993486205797
8;8.86117705586402e-16;CTM;2;-145.91993486205797
8;8.86117705586402e-16;CTM;8;-145.91993486205797
16;8.86117705586402e-16;CTM;2;-145.91993486205797
2;0.10115650410120665;CTM;4;-150.74844505673232
16;8.86117705586402e-16;CTM;4;-145.91993486205797
16;8.86117705586402e-16;CTM;8;-145.91993486205797
32;8.86117705586402e-16;CTM;8;-145.91993486205797
2;0.10115650410120665;CTM;2;-150.74846081869822
32;8.86117705586402e-16;CTM;2;-145.91993486205797
32;8.86117705586402e-16;CTM;4;-145.91993486205797
2;0.10115650410120665;CTM;8;-150.74844505673232
