D;Delta;env;chi;eng
2;0.21097923598184765;BP;1;-164.93788688047493
8;0.03654554633161836;BP;1;-161.34083760103474
4;0.10238554920927354;BP;1;-162.75342169138466
16;0.005403869722372803;BP;1;-160.91760212952798
32;0.00030048470902860835;BP;1;-160.89965914125855
2;0.21097923598184765;CTM;2;-164.93448879035665
2;0.21097923598184765;CTM;4;-164.93463790141843
2;0.21097923598184765;CTM;8;-164.93463790141843
4;0.10238554920927354;CTM;2;-162.74796780019912
4;0.10238554920927354;CTM;4;-162.74779889743942
4;0.10238554920927354;CTM;8;-162.74803733892784
8;0.03654554633161836;CTM;2;-161.34271038601685
8;0.03654554633161836;CTM;4;-161.3422237929136
8;0.03654554633161836;CTM;8;-161.34198410228348
16;0.005403869722372803;CTM;2;-160.91850897094048
16;0.005403869722372803;CTM;4;-160.9194630109661
16;0.005403869722372803;CTM;8;-160.918514174555
32;0.00030048470902860835;CTM;2;-160.90072021069517
32;0.00030048470902860835;CTM;4;-160.90072802105203
32;0.00030048470902860835;CTM;8;-160.9006043341647
64;1.1316780951287689e-14;BP;1;-160.89954713101216
