D;Delta;env;chi;eng
2;3.3803331111828556e-16;BP;1;-103.03655777874336
4;3.3803331111828556e-16;BP;1;-103.03655777874336
8;3.3803331111828556e-16;BP;1;-103.03655777874336
16;3.3803331111828556e-16;BP;1;-103.03655777874336
32;3.3803331111828556e-16;BP;1;-103.03655777874336
2;3.3803331111828556e-16;CTM;2;-103.03655777874336
2;3.3803331111828556e-16;CTM;4;-103.03655777874336
2;3.3803331111828556e-16;CTM;8;-103.03655777874336
4;3.3803331111828556e-16;CTM;2;-103.03655777874336
4;3.3803331111828556e-16;CTM;4;-103.03655777874336
4;3.3803331111828556e-16;CTM;8;-103.03655777874336
8;3.3803331111828556e-16;CTM;2;-103.03655777874336
8;3.3803331111828556e-16;CTM;4;-103.03655777874336
8;3.3803331111828556e-16;CTM;8;-103.03655777874336
16;3.3803331111828556e-16;CTM;2;-103.03655777874336
16;3.3803331111828556e-16;CTM;4;-103.03655777874336
16;3.3803331111828556e-16;CTM;8;-103.03655777874336
32;3.3803331111828556e-16;CTM;2;-103.03655777874336
32;3.3803331111828556e-16;CTM;4;-103.03655777874336
32;3.3803331111828556e-16;CTM;8;-103.03655777874336
