D;Delta;env;chi;eng
2;0.2054369069214135;BP;1;-221.06227764293354
4;0.09959634278542129;BP;1;-218.17678216331444
8;0.04087936819906013;BP;1;-216.8411058779187
16;0.008808653539093433;BP;1;-216.29627306336508
32;0.0009281694376423283;BP;1;-216.25105034533678
4;0.09959634278542129;CTM;2;-218.17701145123985
4;0.09959634278542129;CTM;4;-218.17720232118737
4;0.09959634278542129;CTM;8;-218.17719819306743
2;0.2054369069214135;CTM;2;-221.06254883969908
2;0.2054369069214135;CTM;4;-221.06253949626182
2;0.2054369069214135;CTM;8;-221.06253949626182
8;0.04087936819906013;CTM;2;-216.84135707556334
8;0.04087936819906013;CTM;4;-216.84205093235863
8;0.04087936819906013;CTM;8;-216.84190047104485
16;0.008808653539093433;CTM;2;-216.29628510187996
16;0.008808653539093433;CTM;4;-216.29657561249712
16;0.008808653539093433;CTM;8;-216.29659267236497
32;0.0009281694376423283;CTM;2;-216.2510122679207
32;0.0009281694376423283;CTM;4;-216.2511578513322
32;0.0009281694376423283;CTM;8;-216.2512220511382
