D;Delta;env;chi;eng
2;0.17026754757616805;BP;1;-166.0927524150389
4;0.0873754857176679;BP;1;-164.44521433565245
8;0.029226194616328815;BP;1;-163.30215545886318
16;0.0038918276612492767;BP;1;-163.0161242721349
32;0.00020688842764444483;BP;1;-163.00660979962328
2;0.17026754757616805;CTM;2;-166.09167933507814
2;0.17026754757616805;CTM;4;-166.09161752200822
2;0.17026754757616805;CTM;8;-166.09161752200822
4;0.0873754857176679;CTM;2;-164.44343853482607
4;0.0873754857176679;CTM;4;-164.4434832712639
4;0.0873754857176679;CTM;8;-164.44347839673313
16;0.0038918276612492767;CTM;2;-163.01518458665566
8;0.029226194616328815;CTM;2;-163.29992891047738
8;0.029226194616328815;CTM;4;-163.30040829731678
8;0.029226194616328815;CTM;8;-163.3003690236665
16;0.0038918276612492767;CTM;4;-163.01492560725626
16;0.0038918276612492767;CTM;8;-163.01475478979472
32;0.00020688842764444483;CTM;2;-163.00563817902298
32;0.00020688842764444483;CTM;4;-163.00553473595124
32;0.00020688842764444483;CTM;8;-163.00533632615173
