D;Delta;env;chi;eng
4;0.11114655530057248;BP;1;-160.38505663821365
8;0.040354580389542066;BP;1;-158.78918675352477
2;0.21306246486414615;BP;1;-162.89141133564337
16;0.0067408826491902885;BP;1;-158.30260167538617
32;0.00042772012867100487;BP;1;-158.27706775753842
2;0.21306246486414615;CTM;2;-162.891262373183
2;0.21306246486414615;CTM;4;-162.89126458025459
2;0.21306246486414615;CTM;8;-162.89126458025459
4;0.11114655530057248;CTM;2;-160.38507223884136
4;0.11114655530057248;CTM;4;-160.38439063005058
4;0.11114655530057248;CTM;8;-160.38443816460767
8;0.040354580389542066;CTM;2;-158.78958139693765
8;0.040354580389542066;CTM;4;-158.78966938123773
8;0.040354580389542066;CTM;8;-158.78950224596804
16;0.0067408826491902885;CTM;2;-158.30321777307535
16;0.0067408826491902885;CTM;4;-158.30295779562812
16;0.0067408826491902885;CTM;8;-158.30276629385574
32;0.00042772012867100487;CTM;2;-158.27789162199443
32;0.00042772012867100487;CTM;4;-158.27718474967745
32;0.00042772012867100487;CTM;8;-158.27708862376403
