D;Delta;env;chi;eng
2;0.1555973494692697;BP;1;-156.11362618200653
4;0.07415892269789492;BP;1;-154.55767800122604
8;0.018344497882172975;BP;1;-153.48640483640466
16;0.001285393824146851;BP;1;-153.33965181580996
32;8.643848282215388e-15;BP;1;-153.33831284355864
2;0.1555973494692697;CTM;2;-156.11381235996097
2;0.1555973494692697;CTM;4;-156.11381326197628
2;0.1555973494692697;CTM;8;-156.11381326197628
4;0.07415892269789492;CTM;2;-154.558114057328
4;0.07415892269789492;CTM;4;-154.55816687297627
4;0.07415892269789492;CTM;8;-154.55815900233173
8;0.018344497882172975;CTM;2;-153.4869211577376
8;0.018344497882172975;CTM;4;-153.4869658074045
8;0.018344497882172975;CTM;8;-153.48708976731854
16;0.001285393824146851;CTM;2;-153.34001237263993
16;0.001285393824146851;CTM;4;-153.3399519812406
16;0.001285393824146851;CTM;8;-153.340054624247
32;8.643848282215388e-15;CTM;2;-153.33862546475552
32;8.643848282215388e-15;CTM;4;-153.33844277793227
32;8.643848282215388e-15;CTM;8;-153.3387472266077
