D;Delta;env;chi;eng
4;2.646430089624481e-16;BP;1;-83.06962203324612
2;2.646430089624481e-16;BP;1;-83.06962203324612
8;2.646430089624481e-16;BP;1;-83.06962203324612
16;2.646430089624481e-16;BP;1;-83.06962203324612
32;2.646430089624481e-16;BP;1;-83.06962203324612
2;2.646430089624481e-16;CTM;2;-83.0696220332461
2;2.646430089624481e-16;CTM;4;-83.0696220332461
2;2.646430089624481e-16;CTM;8;-83.0696220332461
4;2.646430089624481e-16;CTM;2;-83.0696220332461
4;2.646430089624481e-16;CTM;4;-83.0696220332461
4;2.646430089624481e-16;CTM;8;-83.0696220332461
8;2.646430089624481e-16;CTM;2;-83.0696220332461
8;2.646430089624481e-16;CTM;4;-83.0696220332461
8;2.646430089624481e-16;CTM;8;-83.0696220332461
16;2.646430089624481e-16;CTM;2;-83.0696220332461
16;2.646430089624481e-16;CTM;4;-83.0696220332461
16;2.646430089624481e-16;CTM;8;-83.0696220332461
32;2.646430089624481e-16;CTM;2;-83.0696220332461
32;2.646430089624481e-16;CTM;4;-83.0696220332461
32;2.646430089624481e-16;CTM;8;-83.0696220332461
64;2.646430089624481e-16;BP;1;-83.06962203324612
