D;Delta;env;chi;eng
2;0.2495689811889825;BP;1;-213.19431760067437
4;0.10205575555585607;BP;1;-209.8810319297725
8;0.03957530729910928;BP;1;-208.571678061094
16;0.008118099306906847;BP;1;-208.09750485731874
32;0.0007604699877707765;BP;1;-208.06146628545022
2;0.2495689811889825;CTM;2;-213.1943613645865
2;0.2495689811889825;CTM;4;-213.19436065420462
2;0.2495689811889825;CTM;8;-213.19436065420462
4;0.10205575555585607;CTM;2;-209.8812764966316
4;0.10205575555585607;CTM;4;-209.88104930429796
4;0.10205575555585607;CTM;8;-209.88101811339968
8;0.03957530729910928;CTM;2;-208.57129412263754
8;0.03957530729910928;CTM;4;-208.57115142973115
8;0.03957530729910928;CTM;8;-208.57089505725028
16;0.008118099306906847;CTM;2;-208.09632814844267
16;0.008118099306906847;CTM;4;-208.09633069303695
16;0.008118099306906847;CTM;8;-208.09634379154738
32;0.0007604699877707765;CTM;2;-208.06035431700604
32;0.0007604699877707765;CTM;4;-208.0602452936695
32;0.0007604699877707765;CTM;8;-208.06023524449756
64;2.7243309458479736e-05;BP;1;-208.06090852198997
