D;Delta;env;chi;eng
2;2.968923434958038e-16;BP;1;-83.21773536047138
4;2.968923434958038e-16;BP;1;-83.21773536047138
8;2.968923434958038e-16;BP;1;-83.21773536047138
16;2.968923434958038e-16;BP;1;-83.21773536047138
32;2.968923434958038e-16;BP;1;-83.21773536047138
2;2.968923434958038e-16;CTM;2;-83.21773536047137
2;2.968923434958038e-16;CTM;4;-83.21773536047137
2;2.968923434958038e-16;CTM;8;-83.21773536047137
4;2.968923434958038e-16;CTM;2;-83.21773536047137
4;2.968923434958038e-16;CTM;4;-83.21773536047137
4;2.968923434958038e-16;CTM;8;-83.21773536047137
8;2.968923434958038e-16;CTM;2;-83.21773536047137
8;2.968923434958038e-16;CTM;4;-83.21773536047137
8;2.968923434958038e-16;CTM;8;-83.21773536047137
16;2.968923434958038e-16;CTM;2;-83.21773536047137
16;2.968923434958038e-16;CTM;4;-83.21773536047137
16;2.968923434958038e-16;CTM;8;-83.21773536047137
32;2.968923434958038e-16;CTM;2;-83.21773536047137
32;2.968923434958038e-16;CTM;4;-83.21773536047137
32;2.968923434958038e-16;CTM;8;-83.21773536047137
64;2.968923434958038e-16;BP;1;-83.21773536047138
