D;Delta;env;chi;eng
2;0.30451005259437525;BP;1;-189.79995473617976
4;0.1366595497950155;BP;1;-189.34583853991745
8;0.09456260376733418;BP;1;-189.09463711151872
16;0.06918522749242567;BP;1;-188.9331950825881
32;0.047035101972124134;BP;1;-188.7715682011302
2;0.30451005259437525;CTM;2;-189.8012517214879
2;0.30451005259437525;MPS;2;-189.80146397928917
2;0.30451005259437525;CTM;4;-189.80123762159928
2;0.30451005259437525;MPS;4;-189.80136459067808
2;0.30451005259437525;CTM;8;-189.80123762159928
2;0.30451005259437525;MPS;8;-189.80136458404374
4;0.1366595497950155;CTM;2;-189.33928772690035
4;0.1366595497950155;MPS;2;-189.3304791854286
4;0.1366595497950155;CTM;4;-189.33224417726439
4;0.1366595497950155;MPS;4;-189.3338097856635
4;0.1366595497950155;CTM;8;-189.33158743692428
4;0.1366595497950155;MPS;8;-189.33273433945718
8;0.09456260376733418;CTM;2;-189.10950687027233
8;0.09456260376733418;MPS;2;-189.10056820269924
8;0.09456260376733418;CTM;4;-189.10444387893503
8;0.09456260376733418;MPS;4;-189.11106544219462
8;0.09456260376733418;CTM;8;-189.10321943375035
8;0.09456260376733418;MPS;8;-189.1023150563465
16;0.06918522749242567;CTM;2;-188.94427743566442
16;0.06918522749242567;MPS;2;-188.9382296763462
16;0.06918522749242567;CTM;4;-188.94814592539677
16;0.06918522749242567;MPS;4;-188.9477020597146
16;0.06918522749242567;MPS;8;-188.94292693713217
16;0.06918522749242567;CTM;8;-188.94054400120774
32;0.047035101972124134;MPS;2;-188.76892801707365
32;0.047035101972124134;CTM;2;-188.7787732225389
32;0.047035101972124134;MPS;4;-188.774673541864
32;0.047035101972124134;CTM;4;-188.78078544226358
32;0.047035101972124134;MPS;8;-188.77744125241168
32;0.047035101972124134;CTM;8;-188.78049312455553
64;0.027460591219095665;BP;1;-188.6364676398069
