D;Delta;env;chi;eng
2;3.252361526662589e-16;BP;1;-82.78465243142332
4;3.252361526662589e-16;BP;1;-82.78465243142332
8;3.252361526662589e-16;BP;1;-82.78465243142332
16;3.252361526662589e-16;BP;1;-82.78465243142332
32;3.252361526662589e-16;BP;1;-82.78465243142332
2;3.252361526662589e-16;CTM;2;-82.78465243142332
2;3.252361526662589e-16;CTM;4;-82.78465243142332
2;3.252361526662589e-16;CTM;8;-82.78465243142332
4;3.252361526662589e-16;CTM;2;-82.78465243142332
4;3.252361526662589e-16;CTM;4;-82.78465243142332
4;3.252361526662589e-16;CTM;8;-82.78465243142332
8;3.252361526662589e-16;CTM;2;-82.78465243142332
8;3.252361526662589e-16;CTM;4;-82.78465243142332
8;3.252361526662589e-16;CTM;8;-82.78465243142332
16;3.252361526662589e-16;CTM;2;-82.78465243142332
16;3.252361526662589e-16;CTM;4;-82.78465243142332
16;3.252361526662589e-16;CTM;8;-82.78465243142332
32;3.252361526662589e-16;CTM;2;-82.78465243142332
32;3.252361526662589e-16;CTM;4;-82.78465243142332
32;3.252361526662589e-16;CTM;8;-82.78465243142332
64;3.252361526662589e-16;BP;1;-82.78465243142332
32;3.0270834793069167e-16;BP;1;-82.78465243142334
64;3.252361526662589e-16;BP;1;-82.78465243142332
