D;Delta;env;chi;eng
2;0.38373494342533215;BP;1;-186.93016332790918
4;0.22289180978269146;BP;1;-185.84179547544005
8;0.1607863512401568;BP;1;-185.0462811848346
16;0.11151157462984385;BP;1;-184.31126966805007
32;0.06798423644374514;BP;1;-183.641976568555
2;0.38373494342533215;CTM;2;-186.9258109992177
2;0.38373494342533215;MPS;2;-186.92527041950746
2;0.38373494342533215;MPS;4;-186.92567047361325
2;0.38373494342533215;CTM;4;-186.9257900379638
2;0.38373494342533215;MPS;8;-186.9256702880645
2;0.38373494342533215;CTM;8;-186.9257900379638
4;0.22289180978269146;MPS;2;-185.8500780536907
4;0.22289180978269146;MPS;4;-185.8463977949149
4;0.22289180978269146;CTM;2;-185.84986542722604
4;0.22289180978269146;MPS;8;-185.84818698209332
4;0.22289180978269146;CTM;4;-185.84958059118117
4;0.22289180978269146;CTM;8;-185.8489814989403
8;0.1607863512401568;CTM;2;-185.0494817946999
8;0.1607863512401568;MPS;2;-185.0645849672511
8;0.1607863512401568;CTM;4;-185.0538255513316
8;0.1607863512401568;MPS;4;-185.0505967736373
8;0.1607863512401568;CTM;8;-185.05572550452203
8;0.1607863512401568;MPS;8;-185.05486083746715
16;0.11151157462984385;MPS;2;-184.32778261557704
16;0.11151157462984385;CTM;2;-184.30936125182524
16;0.11151157462984385;MPS;4;-184.29932625350793
16;0.11151157462984385;CTM;4;-184.32305656672168
16;0.11151157462984385;MPS;8;-184.32019398996778
16;0.11151157462984385;CTM;8;-184.3241781574488
32;0.06798423644374514;MPS;2;-183.6773021208842
32;0.06798423644374514;CTM;2;-183.63776455040656
32;0.06798423644374514;MPS;4;-183.63088705116175
32;0.06798423644374514;CTM;4;-183.64861185984967
32;0.06798423644374514;MPS;8;-183.65313836853488
32;0.06798423644374514;CTM;8;-183.64944498618115
64;0.03453364592183755;BP;1;-183.21277629902698
64;0.03453364592183755;BP;1;-183.21277629902698
