D;Delta;env;chi;eng
2;2.920210190808169e-16;BP;1;-105.33352180452516
4;2.920210190808169e-16;BP;1;-105.33352180452516
8;2.920210190808169e-16;BP;1;-105.33352180452516
32;2.920210190808169e-16;BP;1;-105.33352180452516
16;2.920210190808169e-16;BP;1;-105.33352180452516
2;2.920210190808169e-16;CTM;2;-105.33352180452516
2;2.920210190808169e-16;CTM;4;-105.33352180452516
2;2.920210190808169e-16;CTM;8;-105.33352180452516
4;2.920210190808169e-16;CTM;2;-105.33352180452516
4;2.920210190808169e-16;CTM;4;-105.33352180452516
4;2.920210190808169e-16;CTM;8;-105.33352180452516
8;2.920210190808169e-16;CTM;2;-105.33352180452516
8;2.920210190808169e-16;CTM;4;-105.33352180452516
8;2.920210190808169e-16;CTM;8;-105.33352180452516
16;2.920210190808169e-16;CTM;2;-105.33352180452516
16;2.920210190808169e-16;CTM;4;-105.33352180452516
16;2.920210190808169e-16;CTM;8;-105.33352180452516
32;2.920210190808169e-16;CTM;2;-105.33352180452516
32;2.920210190808169e-16;CTM;4;-105.33352180452516
32;2.920210190808169e-16;CTM;8;-105.33352180452516
64;2.920210190808169e-16;BP;1;-105.33352180452516
32;3.002179114264239e-16;BP;1;-105.33352180452518
