D;Delta;env;chi;eng
2;0.17497030005676428;BP;1;-163.82252551066657
8;0.02935444216111808;BP;1;-161.4018867178306
4;0.0860576173855992;BP;1;-162.41287966678772
16;0.004075554576643728;BP;1;-161.13763523697816
32;0.00020859503363928418;BP;1;-161.1284036251519
2;0.17497030005676428;CTM;2;-163.82207873617463
2;0.17497030005676428;CTM;4;-163.8221050229346
2;0.17497030005676428;CTM;8;-163.8221050229346
4;0.0860576173855992;CTM;4;-162.41291766443075
4;0.0860576173855992;CTM;2;-162.41313802857317
4;0.0860576173855992;CTM;8;-162.4128413540432
8;0.02935444216111808;CTM;2;-161.40216404085749
8;0.02935444216111808;CTM;4;-161.40244192605385
8;0.02935444216111808;CTM;8;-161.4023181961173
16;0.004075554576643728;CTM;2;-161.13809071471263
16;0.004075554576643728;CTM;4;-161.13804725077998
16;0.004075554576643728;CTM;8;-161.1379799546309
32;0.00020859503363928418;CTM;2;-161.12897597178699
32;0.00020859503363928418;CTM;4;-161.12878305077024
32;0.00020859503363928418;CTM;8;-161.12879127747803
64;1.0945312781368268e-14;BP;1;-161.12835552406327
