D;Delta;env;chi;eng
2;0.1480664541091462;BP;1;-176.4790321858485
4;0.042745835844141364;BP;1;-171.7943969935113
8;1.6191875774606294e-15;BP;1;-170.49056029633527
16;1.6191875774606294e-15;BP;1;-170.49056029633527
32;1.6191875774606294e-15;BP;1;-170.49056029633527
2;0.1480664541091462;CTM;2;-176.47914863538503
2;0.1480664541091462;CTM;4;-176.4792616244441
2;0.1480664541091462;CTM;8;-176.4792616244441
4;0.042745835844141364;CTM;2;-171.79441681447994
4;0.042745835844141364;CTM;4;-171.79440855733333
4;0.042745835844141364;CTM;8;-171.79445246416006
8;1.6191875774606294e-15;CTM;2;-170.4781579581109
8;1.6191875774606294e-15;CTM;4;-170.47815795811977
8;1.6191875774606294e-15;CTM;8;-170.47815795811977
16;1.6191875774606294e-15;CTM;2;-170.4781579581109
16;1.6191875774606294e-15;CTM;4;-170.47815795811977
16;1.6191875774606294e-15;CTM;8;-170.47815795811977
32;1.6191875774606294e-15;CTM;2;-170.4781579581109
32;1.6191875774606294e-15;CTM;4;-170.47815795811977
32;1.6191875774606294e-15;CTM;8;-170.47815795811977
32;1.6554566214789522e-15;BP;1;-170.4905602963353
