D;Delta;env;chi;eng
2;2.8897379095667173e-16;BP;1;-85.14568467865013
4;2.8897379095667173e-16;BP;1;-85.14568467865013
8;2.8897379095667173e-16;BP;1;-85.14568467865013
16;2.8897379095667173e-16;BP;1;-85.14568467865013
32;2.8897379095667173e-16;BP;1;-85.14568467865013
2;2.8897379095667173e-16;CTM;2;-85.14568467865011
2;2.8897379095667173e-16;CTM;4;-85.14568467865011
2;2.8897379095667173e-16;CTM;8;-85.14568467865011
4;2.8897379095667173e-16;CTM;2;-85.14568467865011
4;2.8897379095667173e-16;CTM;4;-85.14568467865011
4;2.8897379095667173e-16;CTM;8;-85.14568467865011
8;2.8897379095667173e-16;CTM;2;-85.14568467865011
8;2.8897379095667173e-16;CTM;4;-85.14568467865011
8;2.8897379095667173e-16;CTM;8;-85.14568467865011
16;2.8897379095667173e-16;CTM;2;-85.14568467865011
16;2.8897379095667173e-16;CTM;4;-85.14568467865011
16;2.8897379095667173e-16;CTM;8;-85.14568467865011
32;2.8897379095667173e-16;CTM;2;-85.14568467865011
32;2.8897379095667173e-16;CTM;4;-85.14568467865011
32;2.8897379095667173e-16;CTM;8;-85.14568467865011
64;2.8897379095667173e-16;BP;1;-85.14568467865013
