D;Delta;env;chi;eng
2;2.988884906582239e-16;BP;1;-105.14709696017653
4;2.988884906582239e-16;BP;1;-105.14709696017653
16;2.988884906582239e-16;BP;1;-105.14709696017653
8;2.988884906582239e-16;BP;1;-105.14709696017653
32;2.988884906582239e-16;BP;1;-105.14709696017653
2;2.988884906582239e-16;CTM;2;-105.14709696017655
2;2.988884906582239e-16;CTM;4;-105.14709696017655
2;2.988884906582239e-16;CTM;8;-105.14709696017655
4;2.988884906582239e-16;CTM;2;-105.14709696017655
4;2.988884906582239e-16;CTM;4;-105.14709696017655
4;2.988884906582239e-16;CTM;8;-105.14709696017655
8;2.988884906582239e-16;CTM;2;-105.14709696017655
8;2.988884906582239e-16;CTM;4;-105.14709696017655
8;2.988884906582239e-16;CTM;8;-105.14709696017655
16;2.988884906582239e-16;CTM;2;-105.14709696017655
16;2.988884906582239e-16;CTM;4;-105.14709696017655
16;2.988884906582239e-16;CTM;8;-105.14709696017655
32;2.988884906582239e-16;CTM;2;-105.14709696017655
32;2.988884906582239e-16;CTM;4;-105.14709696017655
32;2.988884906582239e-16;CTM;8;-105.14709696017655
