D;Delta;env;chi;eng
2;0.19316689189403624;BP;1;-170.16832612490455
4;0.09754592156657088;BP;1;-168.30695876996256
8;0.03942417849797547;BP;1;-167.33309889484138
16;0.008471171004292604;BP;1;-166.94913837545715
32;0.0008930318006137711;BP;1;-166.916115254541
2;0.19316689189403624;CTM;2;-170.16654879514005
2;0.19316689189403624;CTM;4;-170.16730144339002
2;0.19316689189403624;CTM;8;-170.16730144339002
4;0.09754592156657088;CTM;2;-168.30568995990836
4;0.09754592156657088;CTM;4;-168.30591107325205
4;0.09754592156657088;CTM;8;-168.3057542667606
8;0.03942417849797547;CTM;2;-167.33022004649723
8;0.03942417849797547;CTM;4;-167.33176989170286
8;0.03942417849797547;CTM;8;-167.33210149684587
16;0.008471171004292604;CTM;2;-166.94708700680007
16;0.008471171004292604;CTM;4;-166.94709881345318
16;0.008471171004292604;CTM;8;-166.9468842721817
32;0.0008930318006137711;CTM;2;-166.9140978415423
32;0.0008930318006137711;CTM;4;-166.91397995387402
32;0.0008930318006137711;CTM;8;-166.9138420432271
