D;Delta;env;chi;eng
4;8.078783110688375e-16;BP;1;-114.31398647712048
2;0.10469325210908112;BP;1;-118.4404528129802
8;8.078783110688375e-16;BP;1;-114.31398647712048
16;8.078783110688375e-16;BP;1;-114.31398647712048
32;8.078783110688375e-16;BP;1;-114.31398647712048
2;0.10469325210908112;CTM;2;-118.44045768763594
2;0.10469325210908112;CTM;4;-118.44042624734385
2;0.10469325210908112;CTM;8;-118.44042624734385
4;8.078783110688375e-16;CTM;2;-114.2604682389602
4;8.078783110688375e-16;CTM;4;-114.2604682389602
4;8.078783110688375e-16;CTM;8;-114.2604682389602
8;8.078783110688375e-16;CTM;2;-114.2604682389602
8;8.078783110688375e-16;CTM;4;-114.2604682389602
8;8.078783110688375e-16;CTM;8;-114.2604682389602
16;8.078783110688375e-16;CTM;2;-114.2604682389602
16;8.078783110688375e-16;CTM;4;-114.2604682389602
16;8.078783110688375e-16;CTM;8;-114.2604682389602
32;8.078783110688375e-16;CTM;2;-114.2604682389602
32;8.078783110688375e-16;CTM;4;-114.2604682389602
32;8.078783110688375e-16;CTM;8;-114.2604682389602
