D;Delta;env;chi;eng
2;0.1980284695961259;BP;1;-166.34475067341552
4;0.09333510968321657;BP;1;-163.54887437165272
8;0.037896538441442494;BP;1;-162.6684605193001
16;0.008068724493914275;BP;1;-162.31269261940142
32;0.0008594995133464483;BP;1;-162.2847439215974
2;0.1980284695961259;CTM;2;-166.34471416229732
2;0.1980284695961259;CTM;4;-166.34470652327357
2;0.1980284695961259;CTM;8;-166.34470652327357
4;0.09333510968321657;CTM;2;-163.54861803297837
4;0.09333510968321657;CTM;4;-163.54871397203502
4;0.09333510968321657;CTM;8;-163.54870068300383
8;0.037896538441442494;CTM;2;-162.66853498795095
8;0.037896538441442494;CTM;4;-162.66822842140647
8;0.037896538441442494;CTM;8;-162.66823010994398
16;0.008068724493914275;CTM;2;-162.31299605898332
16;0.008068724493914275;CTM;4;-162.31251820295702
16;0.008068724493914275;CTM;8;-162.3125013677173
32;0.0008594995133464483;CTM;2;-162.28501861221028
32;0.0008594995133464483;CTM;4;-162.2846101220991
32;0.0008594995133464483;CTM;8;-162.28448021407584
32;0.0008594995133464589;BP;1;-162.28474392159782
64;3.56949735786772e-05;BP;1;-162.28415022922346
