D;Delta;env;chi;eng
2;3.241981337761029e-16;BP;1;-81.853555004473
4;3.241981337761029e-16;BP;1;-81.853555004473
8;3.241981337761029e-16;BP;1;-81.853555004473
16;3.241981337761029e-16;BP;1;-81.853555004473
32;3.241981337761029e-16;BP;1;-81.853555004473
2;3.241981337761029e-16;CTM;2;-81.853555004473
2;3.241981337761029e-16;CTM;4;-81.853555004473
2;3.241981337761029e-16;CTM;8;-81.853555004473
8;3.241981337761029e-16;CTM;2;-81.853555004473
8;3.241981337761029e-16;CTM;4;-81.853555004473
8;3.241981337761029e-16;CTM;8;-81.853555004473
4;3.241981337761029e-16;CTM;2;-81.853555004473
4;3.241981337761029e-16;CTM;4;-81.853555004473
4;3.241981337761029e-16;CTM;8;-81.853555004473
16;3.241981337761029e-16;CTM;2;-81.853555004473
16;3.241981337761029e-16;CTM;4;-81.853555004473
16;3.241981337761029e-16;CTM;8;-81.853555004473
32;3.241981337761029e-16;CTM;2;-81.853555004473
32;3.241981337761029e-16;CTM;4;-81.853555004473
32;3.241981337761029e-16;CTM;8;-81.853555004473
