D;Delta;env;chi;eng
4;0.038596053034545164;BP;1;-172.24195938752425
2;0.1360949505945122;BP;1;-176.1477161620634
8;1.6583288326604173e-15;BP;1;-171.17746757719573
16;1.6583288326604173e-15;BP;1;-171.17746757719573
32;1.6583288326604173e-15;BP;1;-171.17746757719573
2;0.1360949505945122;CTM;4;-176.14790158042763
8;1.6583288326604173e-15;CTM;2;-171.16694235006668
4;0.038596053034545164;CTM;8;-172.24200058596327
2;0.1360949505945122;CTM;8;-176.14790158042763
8;1.6583288326604173e-15;CTM;8;-171.1669423493855
16;1.6583288326604173e-15;CTM;2;-171.16694235006668
2;0.1360949505945122;CTM;2;-176.147835817234
16;1.6583288326604173e-15;CTM;4;-171.1669423493855
8;1.6583288326604173e-15;CTM;4;-171.1669423493855
16;1.6583288326604173e-15;CTM;8;-171.1669423493855
4;0.038596053034545164;CTM;2;-172.24197591449092
32;1.6583288326604173e-15;CTM;8;-171.1669423493855
4;0.038596053034545164;CTM;4;-172.24198279251405
32;1.6583288326604173e-15;CTM;2;-171.16694235006668
32;1.6583288326604173e-15;CTM;4;-171.1669423493855
64;1.6583288326604173e-15;BP;1;-171.17746757719573
