D;Delta;env;chi;eng
2;0.42203777602679393;BP;1;-181.29338375962908
4;0.2580088976050517;BP;1;-179.77176316916206
8;0.17623267817262306;BP;1;-178.55549612181352
16;0.11620195557134587;BP;1;-177.53608810417316
32;0.06713289929566563;BP;1;-176.7717167713089
2;0.42203777602679393;CTM;2;-181.29351170810136
2;0.42203777602679393;MPS;2;-181.29442421246327
2;0.42203777602679393;MPS;4;-181.2944787957383
2;0.42203777602679393;CTM;4;-181.2935130778769
2;0.42203777602679393;MPS;8;-181.294479149835
2;0.42203777602679393;CTM;8;-181.2935130778769
4;0.2580088976050517;MPS;2;-179.78396451692524
4;0.2580088976050517;CTM;2;-179.7711700568698
4;0.2580088976050517;MPS;4;-179.7788466914788
4;0.2580088976050517;CTM;4;-179.77192547549552
4;0.2580088976050517;MPS;8;-179.77719389487154
4;0.2580088976050517;CTM;8;-179.772000072819
8;0.17623267817262306;MPS;2;-178.56901199676167
8;0.17623267817262306;CTM;2;-178.55425533252276
8;0.17623267817262306;MPS;4;-178.54629626116972
8;0.17623267817262306;CTM;4;-178.55334819312498
8;0.17623267817262306;MPS;8;-178.54037293108723
8;0.17623267817262306;CTM;8;-178.5536739570311
16;0.11620195557134587;MPS;2;-177.54678603145857
16;0.11620195557134587;CTM;2;-177.5351107877101
16;0.11620195557134587;MPS;4;-177.53949553816358
16;0.11620195557134587;CTM;4;-177.53475097354794
16;0.11620195557134587;MPS;8;-177.53256468174146
16;0.11620195557134587;CTM;8;-177.5350967062743
32;0.06713289929566563;MPS;2;-176.7834389608484
32;0.06713289929566563;CTM;2;-176.77284846410745
32;0.06713289929566563;MPS;4;-176.78781922956642
32;0.06713289929566563;CTM;4;-176.77264433807267
32;0.06713289929566563;MPS;8;-176.77165758608825
32;0.06713289929566563;CTM;8;-176.7733778405103
64;0.03177583371017897;BP;1;-176.33903267813943
64;0.03177583371017897;BP;1;-176.33903267813943
