D;Delta;env;chi;eng
2;0.17347449730581602;BP;1;-166.18207997921814
4;0.08818687106933643;BP;1;-164.84154204426144
8;0.029690103556577502;BP;1;-163.75500872395122
16;0.0037946609492511274;BP;1;-163.46734805563773
32;0.00018328089008290223;BP;1;-163.4584637929877
2;0.17347449730581602;CTM;2;-166.17968229186366
2;0.17347449730581602;CTM;4;-166.17976935490105
2;0.17347449730581602;CTM;8;-166.17976935490105
4;0.08818687106933643;CTM;2;-164.8377091442677
4;0.08818687106933643;CTM;4;-164.83781109542477
4;0.08818687106933643;CTM;8;-164.8377676470915
8;0.029690103556577502;CTM;2;-163.755142053197
8;0.029690103556577502;CTM;4;-163.75476781625952
8;0.029690103556577502;CTM;8;-163.75485236412976
16;0.0037946609492511274;CTM;2;-163.46734651048763
16;0.0037946609492511274;CTM;4;-163.46797197122513
16;0.0037946609492511274;CTM;8;-163.46704774418913
32;0.00018328089008290223;CTM;2;-163.4584186682372
32;0.00018328089008290223;CTM;4;-163.45838073654986
32;0.00018328089008290223;CTM;8;-163.45822022702288
