D;Delta;env;chi;eng
2;0.2571572461475263;BP;1;-230.06986551659725
4;0.07747571683679376;BP;1;-227.95814442008705
8;0.032585619774365554;BP;1;-227.50815185941528
16;0.012621613108312259;BP;1;-227.3959803983022
32;0.004279525753179801;BP;1;-227.37344270460719
