D;Delta;env;chi;eng
2;0.14973717655722374;BP;1;-194.08482450794193
4;0.0621271549919853;BP;1;-191.06689057534055
8;0.007784507558555105;BP;1;-189.3922644659667
16;5.302682341729542e-15;BP;1;-189.33701404830194
32;5.302682341729542e-15;BP;1;-189.33701404830194
2;0.14973717655722374;CTM;2;-194.08477408981943
2;0.14973717655722374;CTM;4;-194.0848239379673
2;0.14973717655722374;CTM;8;-194.0848239379673
4;0.0621271549919853;CTM;2;-191.06683854199008
4;0.0621271549919853;CTM;4;-191.0668796022863
4;0.0621271549919853;CTM;8;-191.06689178593817
8;0.007784507558555105;CTM;2;-189.39238195012464
8;0.007784507558555105;CTM;4;-189.39238606697978
8;0.007784507558555105;CTM;8;-189.3923777790009
16;5.302682341729542e-15;CTM;2;-189.3374559316846
16;5.302682341729542e-15;CTM;4;-189.3371718938662
32;5.302682341729542e-15;CTM;2;-189.3374559316846
32;5.302682341729542e-15;CTM;4;-189.3371718938662
16;5.302682341729542e-15;CTM;8;-189.33717189386618
32;5.302682341729542e-15;CTM;8;-189.33717189386618
