D;Delta;env;chi;eng
2;0.38513885799788156;BP;1;-177.82281237074514
2;0.38513885799788156;CTM;2;-177.8109383067199
2;0.38513885799788156;MPS;2;-177.80823082150812
2;0.38513885799788156;CTM;4;-177.81085221542475
2;0.38513885799788156;MPS;4;-177.8078257872592
2;0.38513885799788156;CTM;8;-177.81085221542475
2;0.38513885799788156;MPS;8;-177.80782663028583
4;0.23519502647633225;BP;1;-175.29133209108147
4;0.23519502647633225;CTM;2;-175.28667627115732
4;0.23519502647633225;MPS;2;-175.2835160344668
4;0.23519502647633225;CTM;4;-175.28550059518386
4;0.23519502647633225;MPS;4;-175.2729264245643
4;0.23519502647633225;CTM;8;-175.28555823600595
4;0.23519502647633225;MPS;8;-175.27113363823653
8;0.14992445483641578;BP;1;-173.40503740317115
8;0.14992445483641578;CTM;2;-173.40568223476788
8;0.14992445483641578;MPS;2;-173.39874487883998
8;0.14992445483641578;CTM;4;-173.40038499650723
8;0.14992445483641578;MPS;4;-173.3917792002341
8;0.14992445483641578;CTM;8;-173.40166131287597
8;0.14992445483641578;MPS;8;-173.39210020603755
16;0.0811138469556265;BP;1;-171.7929987900461
16;0.0811138469556265;MPS;2;-171.79446871142625
16;0.0811138469556265;CTM;2;-171.8035104134405
16;0.0811138469556265;MPS;4;-171.7915977693871
16;0.0811138469556265;CTM;4;-171.79374287418094
16;0.0811138469556265;MPS;8;-171.78725475201833
32;0.03338453347481056;BP;1;-170.8914704338254
16;0.0811138469556265;CTM;8;-171.79463766002542
32;0.03338453347481056;MPS;2;-170.89029416162117
32;0.03338453347481056;CTM;2;-170.89962288329795
32;0.03338453347481056;MPS;4;-170.89104542499675
32;0.03338453347481056;CTM;4;-170.88852353603
32;0.03338453347481056;MPS;8;-170.88527220557077
32;0.03338453347481056;CTM;8;-170.8893174539489
64;0.00999326559198907;BP;1;-170.619169683287
