D;Delta;env;chi;eng
16;9.30160748280069e-16;BP;1;-144.2717703693446
2;0.10108278156843482;BP;1;-149.28950255591855
8;9.30160748280069e-16;BP;1;-144.2717703693446
4;9.30160748280069e-16;BP;1;-144.2717703693446
32;9.30160748280069e-16;BP;1;-144.2717703693446
2;0.10108278156843482;CTM;2;-149.28947130284908
2;0.10108278156843482;CTM;4;-149.2894531976731
2;0.10108278156843482;CTM;8;-149.2894531976731
4;9.30160748280069e-16;CTM;2;-144.14002234594463
4;9.30160748280069e-16;CTM;4;-144.14002234594463
4;9.30160748280069e-16;CTM;8;-144.14002234594463
8;9.30160748280069e-16;CTM;2;-144.14002234594463
8;9.30160748280069e-16;CTM;4;-144.14002234594463
8;9.30160748280069e-16;CTM;8;-144.14002234594463
16;9.30160748280069e-16;CTM;2;-144.14002234594463
16;9.30160748280069e-16;CTM;4;-144.14002234594463
16;9.30160748280069e-16;CTM;8;-144.14002234594463
32;9.30160748280069e-16;CTM;2;-144.14002234594463
32;9.30160748280069e-16;CTM;4;-144.14002234594463
32;9.30160748280069e-16;CTM;8;-144.14002234594463
64;9.30160748280069e-16;BP;1;-144.2717703693446
32;9.362747719441598e-16;BP;1;-144.2717703693446
64;9.30160748280069e-16;BP;1;-144.2717703693446
