D;Delta;env;chi;eng
2;0.2700859386849015;BP;1;199.35514451711552
4;0.08176365591129173;BP;1;195.92530843438246
8;0.028497540100206557;BP;1;195.30228055523574
16;0.008481805681617173;BP;1;195.1887834191346
32;0.0021335984188851206;BP;1;195.17554712302876
