D;Delta;env;chi;eng
2;2.814439724635855e-16;BP;1;-84.91089698915552
4;2.814439724635855e-16;BP;1;-84.91089698915552
8;2.814439724635855e-16;BP;1;-84.91089698915552
16;2.814439724635855e-16;BP;1;-84.91089698915552
32;2.814439724635855e-16;BP;1;-84.91089698915552
2;2.814439724635855e-16;CTM;2;-84.91089698915553
2;2.814439724635855e-16;CTM;4;-84.91089698915553
2;2.814439724635855e-16;CTM;8;-84.91089698915553
4;2.814439724635855e-16;CTM;2;-84.91089698915553
4;2.814439724635855e-16;CTM;4;-84.91089698915553
4;2.814439724635855e-16;CTM;8;-84.91089698915553
8;2.814439724635855e-16;CTM;2;-84.91089698915553
8;2.814439724635855e-16;CTM;4;-84.91089698915553
8;2.814439724635855e-16;CTM;8;-84.91089698915553
16;2.814439724635855e-16;CTM;2;-84.91089698915553
16;2.814439724635855e-16;CTM;4;-84.91089698915553
16;2.814439724635855e-16;CTM;8;-84.91089698915553
32;2.814439724635855e-16;CTM;2;-84.91089698915553
32;2.814439724635855e-16;CTM;4;-84.91089698915553
32;2.814439724635855e-16;CTM;8;-84.91089698915553
