D;Delta;env;chi;eng
2;2.699445615420139e-16;BP;1;-84.58387588284474
4;2.699445615420139e-16;BP;1;-84.58387588284474
8;2.699445615420139e-16;BP;1;-84.58387588284474
16;2.699445615420139e-16;BP;1;-84.58387588284474
32;2.699445615420139e-16;BP;1;-84.58387588284474
2;2.699445615420139e-16;CTM;2;-84.58387588284474
2;2.699445615420139e-16;CTM;4;-84.58387588284474
2;2.699445615420139e-16;CTM;8;-84.58387588284474
4;2.699445615420139e-16;CTM;2;-84.58387588284474
4;2.699445615420139e-16;CTM;4;-84.58387588284474
4;2.699445615420139e-16;CTM;8;-84.58387588284474
8;2.699445615420139e-16;CTM;2;-84.58387588284474
8;2.699445615420139e-16;CTM;4;-84.58387588284474
8;2.699445615420139e-16;CTM;8;-84.58387588284474
16;2.699445615420139e-16;CTM;2;-84.58387588284474
16;2.699445615420139e-16;CTM;4;-84.58387588284474
16;2.699445615420139e-16;CTM;8;-84.58387588284474
32;2.699445615420139e-16;CTM;2;-84.58387588284474
32;2.699445615420139e-16;CTM;4;-84.58387588284474
32;2.699445615420139e-16;CTM;8;-84.58387588284474
