D;Delta;env;chi;eng
2;0.22259780748738134;BP;1;-215.75181409014328
4;0.11256896683644421;BP;1;-211.78181298124855
8;0.04107800081290312;BP;1;-209.48162084631443
16;0.006713376326354813;BP;1;-208.76582505810143
32;0.0004254001401492878;BP;1;-208.72992313794387
2;0.22259780748738134;CTM;2;-215.75187900667734
2;0.22259780748738134;CTM;4;-215.751882372689
2;0.22259780748738134;CTM;8;-215.751882372689
4;0.11256896683644421;CTM;2;-211.78162774459807
4;0.11256896683644421;CTM;4;-211.78222826295487
4;0.11256896683644421;CTM;8;-211.78239586311642
8;0.04107800081290312;CTM;2;-209.4818197799545
8;0.04107800081290312;CTM;4;-209.48236851683623
8;0.04107800081290312;CTM;8;-209.48230612545635
16;0.006713376326354813;CTM;2;-208.76578671528011
16;0.006713376326354813;CTM;4;-208.76550996503764
16;0.006713376326354813;CTM;8;-208.7654820742621
32;0.0004254001401492878;CTM;2;-208.72981628168623
32;0.0004254001401492878;CTM;4;-208.72963788843262
32;0.0004254001401492878;CTM;8;-208.72954943334886
