D;Delta;env;chi;eng
2;0.16779712914354755;BP;1;-152.02054524731417
4;0.07113245918614142;BP;1;-149.2748791312686
8;0.009557893418300442;BP;1;-147.5634732829905
32;5.104661366367643e-15;BP;1;-147.49592708131863
2;0.16779712914354755;CTM;4;-152.01699578870716
2;0.16779712914354755;CTM;2;-152.0170232957361
2;0.16779712914354755;CTM;8;-152.01699578870716
4;0.07113245918614142;CTM;2;-149.27382015074713
4;0.07113245918614142;CTM;4;-149.27354402134978
4;0.07113245918614142;CTM;8;-149.2735751832195
8;0.009557893418300442;CTM;2;-147.5635082299927
8;0.009557893418300442;CTM;4;-147.56381643499245
8;0.009557893418300442;CTM;8;-147.56346646001666
16;5.104661366367643e-15;BP;1;-147.49592708131863
32;5.104661366367643e-15;CTM;2;-147.4959262923722
32;5.104661366367643e-15;CTM;4;-147.49582167782424
32;5.104661366367643e-15;CTM;8;-147.49582167782427
16;5.104661366367643e-15;CTM;2;-147.4959262923722
16;5.104661366367643e-15;CTM;4;-147.49582167782424
16;5.104661366367643e-15;CTM;8;-147.49582167782427
64;5.104661366367643e-15;BP;1;-147.49592708131863
