D;Delta;env;chi;eng
2;0.41677898339356834;BP;1;-182.3166550920174
4;0.2585433708926946;BP;1;-180.90081787649666
8;0.18040182268515448;BP;1;-179.79223866012896
16;0.12162909582875739;BP;1;-178.83175971805417
32;0.0727587666828424;BP;1;-178.0839031457767
2;0.41677898339356834;CTM;2;-182.31662952236988
2;0.41677898339356834;MPS;2;-182.31675684222503
2;0.41677898339356834;CTM;4;-182.31663983682157
2;0.41677898339356834;MPS;4;-182.31691775180158
2;0.41677898339356834;CTM;8;-182.31663983682157
2;0.41677898339356834;MPS;8;-182.316917854115
4;0.2585433708926946;CTM;2;-180.90143297867314
4;0.2585433708926946;MPS;2;-180.9118313271353
4;0.2585433708926946;CTM;4;-180.9015905796332
4;0.2585433708926946;MPS;4;-180.9140072782058
4;0.2585433708926946;CTM;8;-180.90167912387884
4;0.2585433708926946;MPS;8;-180.9127084422879
8;0.18040182268515448;CTM;2;-179.7917328596799
8;0.18040182268515448;MPS;2;-179.80411511766997
8;0.18040182268515448;MPS;4;-179.79706899211664
8;0.18040182268515448;CTM;4;-179.7915081011202
8;0.18040182268515448;MPS;8;-179.78990741334027
8;0.18040182268515448;CTM;8;-179.79191726731523
16;0.12162909582875739;MPS;2;-178.84505902276172
16;0.12162909582875739;CTM;2;-178.83104636641843
16;0.12162909582875739;MPS;4;-178.84850396529433
16;0.12162909582875739;CTM;4;-178.83058201506995
16;0.12162909582875739;MPS;8;-178.84324840046722
16;0.12162909582875739;CTM;8;-178.8312034070252
32;0.0727587666828424;MPS;2;-178.10081674416944
32;0.0727587666828424;CTM;2;-178.0848498912343
32;0.0727587666828424;MPS;4;-178.10283175161604
32;0.0727587666828424;CTM;4;-178.08479116684927
32;0.0727587666828424;MPS;8;-178.08827520079026
32;0.0727587666828424;CTM;8;-178.08532023345683
64;0.03625218216240833;BP;1;-177.6335316236944
