D;Delta;env;chi;eng
2;0.15455279036109595;BP;1;-164.5053390955929
4;0.07736082243940202;BP;1;-163.2011634170146
8;0.025519153078161425;BP;1;-162.3170113720761
16;0.00308219284835358;BP;1;-162.09979133076806
32;0.00014932011834032413;BP;1;-162.09389866729504
2;0.15455279036109595;CTM;2;-164.50403763259948
2;0.15455279036109595;CTM;4;-164.504094759532
2;0.15455279036109595;CTM;8;-164.504094759532
4;0.07736082243940202;CTM;2;-163.19914313525032
4;0.07736082243940202;CTM;4;-163.19900725790316
4;0.07736082243940202;CTM;8;-163.1990549078449
8;0.025519153078161425;CTM;2;-162.31575695020103
8;0.025519153078161425;CTM;4;-162.3156945581137
8;0.025519153078161425;CTM;8;-162.31571527296825
16;0.00308219284835358;CTM;2;-162.09938732980996
16;0.00308219284835358;CTM;4;-162.09926881808897
16;0.00308219284835358;CTM;8;-162.0992306797146
32;0.00014932011834032413;CTM;2;-162.09340103289225
32;0.00014932011834032413;CTM;4;-162.09344631893592
32;0.00014932011834032413;CTM;8;-162.0933603181728
