D;Delta;env;chi;eng
2;0.32224067277096924;BP;1;-239.06791010731007
4;0.1762115691485203;BP;1;-238.1041999047906
8;0.12625782114266113;BP;1;-237.522194527466
16;0.0903279560280447;BP;1;-237.03796418739518
32;0.05718359311282688;BP;1;-236.59730891586497
2;0.32224067277096924;CTM;2;-239.06800391035165
2;0.32224067277096924;MPS;2;-239.06792289927458
2;0.32224067277096924;CTM;4;-239.0680015884369
2;0.32224067277096924;MPS;4;-239.06790957454854
2;0.32224067277096924;CTM;8;-239.0680015884369
2;0.32224067277096924;MPS;8;-239.06790957455857
4;0.1762115691485203;CTM;2;-238.10452563249223
4;0.1762115691485203;MPS;2;-238.1053578872201
4;0.1762115691485203;CTM;4;-238.10359402447185
4;0.1762115691485203;MPS;4;-238.10741462886725
4;0.1762115691485203;CTM;8;-238.10353741186233
4;0.1762115691485203;MPS;8;-238.10844819748715
8;0.12625782114266113;CTM;2;-237.52314339105538
8;0.12625782114266113;MPS;2;-237.52261694804392
8;0.12625782114266113;CTM;4;-237.52220846604678
8;0.12625782114266113;MPS;4;-237.52382801578827
8;0.12625782114266113;CTM;8;-237.52205671533017
8;0.12625782114266113;MPS;8;-237.52451519190168
16;0.0903279560280447;CTM;2;-237.0387455349494
16;0.0903279560280447;MPS;2;-237.0358416026051
16;0.0903279560280447;MPS;4;-237.03767253175562
16;0.0903279560280447;CTM;4;-237.03870988346614
16;0.0903279560280447;MPS;8;-237.0389135458447
16;0.0903279560280447;CTM;8;-237.03838891121796
32;0.05718359311282688;MPS;2;-236.60080604927342
32;0.05718359311282688;CTM;2;-236.5971061115228
32;0.05718359311282688;MPS;4;-236.60448088637915
32;0.05718359311282688;CTM;4;-236.59756062059995
32;0.05718359311282688;MPS;8;-236.60709147311715
32;0.05718359311282688;CTM;8;-236.60027090564765
64;0.030766487669594157;BP;1;-236.304107487064
