D;Delta;env;chi;eng
2;0.33406420245219337;BP;1;-186.93048248794048
4;0.15110469132344015;BP;1;-186.42351835253464
8;0.10458320181159841;BP;1;-186.10751982614653
16;0.07592534709145746;BP;1;-185.89955821479106
32;0.05161773427219726;BP;1;-185.71765269888613
2;0.33406420245219337;CTM;2;-186.93050069662067
2;0.33406420245219337;MPS;2;-186.93073356853623
2;0.33406420245219337;CTM;4;-186.93050071683547
2;0.33406420245219337;MPS;4;-186.9309545434371
2;0.33406420245219337;CTM;8;-186.93050071683547
2;0.33406420245219337;MPS;8;-186.9309545307439
4;0.15110469132344015;CTM;2;-186.42308856791766
4;0.15110469132344015;MPS;2;-186.42903440636485
4;0.15110469132344015;CTM;4;-186.42323240262206
4;0.15110469132344015;MPS;4;-186.42795574367855
4;0.15110469132344015;CTM;8;-186.42322262423033
4;0.15110469132344015;MPS;8;-186.42679708292238
8;0.10458320181159841;CTM;2;-186.10755507281303
8;0.10458320181159841;MPS;2;-186.10247548319796
8;0.10458320181159841;CTM;4;-186.10932598568746
8;0.10458320181159841;MPS;4;-186.11444824589108
8;0.10458320181159841;CTM;8;-186.10929599816683
8;0.10458320181159841;MPS;8;-186.11641532547824
16;0.07592534709145746;CTM;2;-185.89928065975263
16;0.07592534709145746;MPS;2;-185.9074911060419
16;0.07592534709145746;CTM;4;-185.9004111001892
16;0.07592534709145746;MPS;4;-185.90089076512572
16;0.07592534709145746;MPS;8;-185.90916707826287
16;0.07592534709145746;CTM;8;-185.90084321988581
32;0.05161773427219726;MPS;2;-185.72011659534465
32;0.05161773427219726;CTM;2;-185.71645436571094
32;0.05161773427219726;MPS;4;-185.72004143160964
32;0.05161773427219726;CTM;4;-185.7164004026001
32;0.05161773427219726;MPS;8;-185.7288097173528
64;0.03065496677291526;BP;1;-185.57910570254194
32;0.05161773427219726;CTM;8;-185.7178090596802
