D;Delta;env;chi;eng
2;0.13484434827396913;BP;1;-136.4080412572459
4;0.03686490062753096;BP;1;-133.35836977279004
32;1.687445171179625e-15;BP;1;-132.53746246764325
16;1.687445171179625e-15;BP;1;-132.53746246764325
8;1.687445171179625e-15;BP;1;-132.53746246764325
2;0.13484434827396913;CTM;2;-136.40968978350602
2;0.13484434827396913;CTM;4;-136.4095026985478
2;0.13484434827396913;CTM;8;-136.4095026985478
4;0.03686490062753096;CTM;2;-133.35868073109546
4;0.03686490062753096;CTM;4;-133.35875711147665
4;0.03686490062753096;CTM;8;-133.3587181613188
16;1.687445171179625e-15;CTM;2;-132.53331183005426
16;1.687445171179625e-15;CTM;4;-132.5333118335626
16;1.687445171179625e-15;CTM;8;-132.5333118335626
8;1.687445171179625e-15;CTM;2;-132.53331183005426
8;1.687445171179625e-15;CTM;4;-132.5333118335626
8;1.687445171179625e-15;CTM;8;-132.5333118335626
32;1.687445171179625e-15;CTM;2;-132.53331183005426
32;1.687445171179625e-15;CTM;4;-132.5333118335626
32;1.687445171179625e-15;CTM;8;-132.5333118335626
