D;Delta;env;chi;eng
2;0.23135889353460093;BP;1;-243.72062493072983
4;0.08701622673781198;BP;1;-243.50314632827383
8;0.06458366722007784;BP;1;-243.4345717856927
16;0.05077649513110217;BP;1;-243.3719340925956
32;0.037824065963274485;BP;1;-243.30510548953256
2;0.23135889353460093;CTM;2;-243.7206144807651
2;0.23135889353460093;MPS;2;-243.72061282849631
2;0.23135889353460093;CTM;4;-243.72061446234954
2;0.23135889353460093;MPS;4;-243.7206134378786
2;0.23135889353460093;CTM;8;-243.72061446234954
2;0.23135889353460093;MPS;8;-243.72061343787854
4;0.08701622673781198;CTM;2;-243.5027506539422
4;0.08701622673781198;MPS;2;-243.5036428581117
4;0.08701622673781198;CTM;4;-243.5031309550539
4;0.08701622673781198;MPS;4;-243.5035958840882
4;0.08701622673781198;MPS;8;-243.50357185494002
4;0.08701622673781198;CTM;8;-243.50314351069474
8;0.06458366722007784;CTM;2;-243.43450432492295
8;0.06458366722007784;MPS;2;-243.4342991553466
8;0.06458366722007784;CTM;4;-243.43406390599125
8;0.06458366722007784;MPS;4;-243.43169202312694
8;0.06458366722007784;CTM;8;-243.4337588024535
8;0.06458366722007784;MPS;8;-243.4312110354463
16;0.05077649513110217;CTM;2;-243.37207895135032
16;0.05077649513110217;MPS;2;-243.370589947708
16;0.05077649513110217;MPS;4;-243.36809870301852
16;0.05077649513110217;CTM;4;-243.37236433237942
16;0.05077649513110217;MPS;8;-243.36963284696768
16;0.05077649513110217;CTM;8;-243.37045199963413
32;0.037824065963274485;MPS;2;-243.2996728622224
32;0.037824065963274485;CTM;2;-243.30614736797781
32;0.037824065963274485;MPS;4;-243.16089466736062
32;0.037824065963274485;CTM;4;-243.30620319826087
32;0.037824065963274485;MPS;8;-243.29798949885208
64;0.025033538884030627;BP;1;-243.24151040228705
