D;Delta;env;chi;eng
2;0.573413937167381;BP;1;-173.95717859058243
4;0.3381566544130643;BP;1;-170.18434829139034
8;0.2104766984222085;BP;1;-167.1934750807046
16;0.11961016463354521;BP;1;-165.15292784424426
32;0.057528324901207635;BP;1;-164.03759957873524
64;0.02310344114279872;BP;1;-163.61501551767395
4;0.3381566544130643;CTM;2;-170.19530706451235
4;0.3381566544130643;CTM;4;-170.20092153997817
4;0.3381566544130643;CTM;8;-170.1986832600137
8;0.2104766984222085;CTM;2;-167.2217329923409
8;0.2104766984222085;CTM;4;-167.21568467385336
8;0.2104766984222085;CTM;8;-167.21280469632126
16;0.11961016463354521;CTM;2;-165.1673748404245
16;0.11961016463354521;CTM;4;-165.1575932295649
16;0.11961016463354521;CTM;8;-165.15137512046306
16;0.11961016463354521;CTM;8;-165.15137512046306
32;0.057528324901207635;CTM;2;-164.0596579446517
32;0.057528324901207635;CTM;2;-164.0596579446517
32;0.057528324901207635;CTM;4;-164.0502089187359
32;0.057528324901207635;CTM;4;-164.0502089187359
32;0.057528324901207635;CTM;8;-164.04983337302522
32;0.057528324901207635;CTM;8;-164.04983337302522
32;0.05752832490120777;BP;1;-164.03759957873527
64;0.02310344114279872;BP;1;-163.61501551767395
