D;Delta;env;chi;eng
4;0.09233158814200723;BP;1;-204.08519956579266
2;0.18923995582563427;BP;1;-207.88740449147485
8;0.02359284474290766;BP;1;-201.73554370438526
16;0.0018925104858278203;BP;1;-201.4062122471298
32;9.622726036404002e-15;BP;1;-201.4019345364803
2;0.18923995582563427;CTM;2;-207.88732463389488
2;0.18923995582563427;CTM;4;-207.88736297952337
2;0.18923995582563427;CTM;8;-207.88736297952337
4;0.09233158814200723;CTM;2;-204.08491430832728
4;0.09233158814200723;CTM;4;-204.08489714258664
4;0.09233158814200723;CTM;8;-204.08500701669175
16;0.0018925104858278203;CTM;2;-201.40629818626536
16;0.0018925104858278203;CTM;4;-201.40606482170094
16;0.0018925104858278203;CTM;8;-201.40616536493897
32;9.622726036404002e-15;CTM;2;-201.40204291201925
8;0.02359284474290766;CTM;2;-201.73521304507076
8;0.02359284474290766;CTM;4;-201.73541530515118
8;0.02359284474290766;CTM;8;-201.73560594012415
32;9.622726036404002e-15;CTM;4;-201.40191569317352
32;9.622726036404002e-15;CTM;8;-201.40205380168118
64;9.622726036404002e-15;BP;1;-201.4019345364803
32;9.613895068090088e-15;BP;1;-201.40193453648166
