D;Delta;env;chi;eng
2;2.8723927372609267e-16;BP;1;-84.43989184618911
4;2.8723927372609267e-16;BP;1;-84.43989184618911
8;2.8723927372609267e-16;BP;1;-84.43989184618911
16;2.8723927372609267e-16;BP;1;-84.43989184618911
32;2.8723927372609267e-16;BP;1;-84.43989184618911
2;2.8723927372609267e-16;CTM;2;-84.43989184618908
2;2.8723927372609267e-16;CTM;4;-84.43989184618908
2;2.8723927372609267e-16;CTM;8;-84.43989184618908
16;2.8723927372609267e-16;CTM;2;-84.43989184618908
16;2.8723927372609267e-16;CTM;4;-84.43989184618908
16;2.8723927372609267e-16;CTM;8;-84.43989184618908
32;2.8723927372609267e-16;CTM;2;-84.43989184618908
32;2.8723927372609267e-16;CTM;4;-84.43989184618908
32;2.8723927372609267e-16;CTM;8;-84.43989184618908
8;2.8723927372609267e-16;CTM;2;-84.43989184618908
8;2.8723927372609267e-16;CTM;4;-84.43989184618908
8;2.8723927372609267e-16;CTM;8;-84.43989184618908
4;2.8723927372609267e-16;CTM;4;-84.43989184618908
4;2.8723927372609267e-16;CTM;2;-84.43989184618908
4;2.8723927372609267e-16;CTM;8;-84.43989184618908
