D;Delta;env;chi;eng
4;8.888673801094038e-16;BP;1;-115.21507937604166
2;0.09736054816016174;BP;1;-119.06825225931563
8;8.888673801094038e-16;BP;1;-115.21507937604166
32;8.888673801094038e-16;BP;1;-115.21507937604166
16;8.888673801094038e-16;BP;1;-115.21507937604166
2;0.09736054816016174;CTM;2;-119.06829801573183
2;0.09736054816016174;CTM;4;-119.06822121522237
2;0.09736054816016174;CTM;8;-119.06822121522237
4;8.888673801094038e-16;CTM;2;-115.21192348065674
4;8.888673801094038e-16;CTM;4;-115.21192348065674
4;8.888673801094038e-16;CTM;8;-115.21192348065674
8;8.888673801094038e-16;CTM;2;-115.21192348065674
8;8.888673801094038e-16;CTM;4;-115.21192348065674
8;8.888673801094038e-16;CTM;8;-115.21192348065674
16;8.888673801094038e-16;CTM;2;-115.21192348065674
16;8.888673801094038e-16;CTM;4;-115.21192348065674
16;8.888673801094038e-16;CTM;8;-115.21192348065674
32;8.888673801094038e-16;CTM;2;-115.21192348065674
32;8.888673801094038e-16;CTM;4;-115.21192348065674
32;8.888673801094038e-16;CTM;8;-115.21192348065674
