D;Delta;env;chi;eng
2;0.209526638293613;BP;1;-170.6212424495816
4;0.11709225637577912;BP;1;-168.70042976561686
8;0.05012989239605521;BP;1;-167.3061096161181
16;0.011335511505664838;BP;1;-166.70820587423825
32;0.001291932225315194;BP;1;-166.65131857713155
2;0.209526638293613;CTM;2;-170.62060986196707
2;0.209526638293613;CTM;4;-170.62133764073334
2;0.209526638293613;CTM;8;-170.62133764073334
4;0.11709225637577912;CTM;2;-168.69908021029678
4;0.11709225637577912;CTM;4;-168.6994573197179
4;0.11709225637577912;CTM;8;-168.69949814098115
8;0.05012989239605521;CTM;2;-167.30237263196278
8;0.05012989239605521;CTM;4;-167.30370196072022
8;0.05012989239605521;CTM;8;-167.30395481476367
16;0.011335511505664838;CTM;2;-166.70572332024042
16;0.011335511505664838;CTM;4;-166.705500571822
16;0.011335511505664838;CTM;8;-166.70525211154816
32;0.001291932225315194;CTM;2;-166.64890646435165
32;0.001291932225315194;CTM;4;-166.6484385663879
32;0.001291932225315194;CTM;8;-166.64808815607688
32;0.0012919322253151563;BP;1;-166.6513185771319
