D;Delta;env;chi;eng
2;0.16844480262591074;BP;1;-151.74131366081926
4;0.07103242684497434;BP;1;-148.81087021182145
8;0.009301116802217785;BP;1;-147.10514624324938
16;4.2327160889019054e-15;BP;1;-147.03897264561587
32;4.2327160889019054e-15;BP;1;-147.03897264561587
2;0.16844480262591074;CTM;2;-151.73707284037968
2;0.16844480262591074;CTM;4;-151.7368387750434
2;0.16844480262591074;CTM;8;-151.7368387750434
4;0.07103242684497434;CTM;2;-148.81161077377303
4;0.07103242684497434;CTM;4;-148.81234384411434
4;0.07103242684497434;CTM;8;-148.81237163348015
8;0.009301116802217785;CTM;2;-147.10508832712048
8;0.009301116802217785;CTM;4;-147.1057168636106
8;0.009301116802217785;CTM;8;-147.1055489162619
16;4.2327160889019054e-15;CTM;2;-147.039250073451
16;4.2327160889019054e-15;CTM;4;-147.03907821283636
16;4.2327160889019054e-15;CTM;8;-147.03907821283636
32;4.2327160889019054e-15;CTM;2;-147.039250073451
32;4.2327160889019054e-15;CTM;4;-147.03907821283636
32;4.2327160889019054e-15;CTM;8;-147.03907821283636
64;4.2327160889019054e-15;BP;1;-147.03897264561587
32;4.10668912650978e-15;BP;1;-147.0389726456159
64;4.2327160889019054e-15;BP;1;-147.03897264561587
